"","lat","lon","cellNumber","Data","Cobertura","Obs","Municipio","Bioma","Estado","Fonte","LCI","PVI","Ano","Forrageira","Manejo","Cultivo","Solo","Foto","Condicao"
"1930",-52.669457534657,-18.994635546391,250563764,"2017/05/08","Pastagem",NA,"CHAPADÃO DO SUL","Cerrado","MS","LAPIG e Embrapa",0.32746868204,0.41470757859,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_1897.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"1940",-52.694623978031,-18.997253603547,250585344,"2017/05/08","Pastagem",NA,"CHAPADÃO DO SUL","Cerrado","MS","LAPIG e Embrapa",0.42869603366,0.31258829877,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_1907.jpg","Boas condições; Altura Baixa; Homogeneidade Alta; Invasoras Média; Baixa quantidade de solo exposto; Ausência de animal"
"1952",-52.750132941785,-19.004631764623,250671686,"2017/05/08","Pastagem","B. brizantha com palha seca / 24 cab em 10 ha / engorda / possui mais de 20 anos de idade","CHAPADÃO DO SUL","Cerrado","MS","LAPIG e Embrapa",0.52148185409,0,2017,"Brachiaria brizantha","ILP (1 ano pasto; 1 ano soja)",NA,NA,"Campo_maio2017\Foto_1919.jpg","Boas condições; Altura Média; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Presença de animal"
"2019",-53.021014305099,-19.022363151725,250844292,"2017/05/08","Pastagem",NA,"PARAÍSO DAS ÁGUAS","Cerrado","MS","LAPIG e Embrapa",0.48111420976,0.45250313429,2017,"Brachiaria decumbens",NA,NA,NA,"Campo_maio2017\Foto_1986.jpg","Com invasoras; Altura Média; Homogeneidade Média; Invasoras Média; Média quantidade de solo exposto; Ausência de animal"
"2050",-53.060638067007,-18.935253249989,249959001,"2017/05/08","Pastagem",NA,"PARAÍSO DAS ÁGUAS","Cerrado","MS","LAPIG e Embrapa",0.63060392508,0.37420180161,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2017.jpg","Boas condições; Altura Média; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"2061",-53.0929877929851,-18.8943720225313,249527146,"2017/05/08","Pastagem","270 vacas / 360 ha (piquete 120 ha) / pasto a mais de 20 anos","PARAÍSO DAS ÁGUAS","Cerrado","MS","LAPIG e Embrapa",0.34514515571,0.44797771144,2017,"Brachiaria brizantha","Reformado em 2007; aplicação e herbicida em 2016",NA,NA,"Campo_maio2017\Foto_2028.jpg","Com invasoras; Altura Baixa; Homogeneidade Média; Invasoras Média; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Presença de animal"
"2062",-53.091456548491,-18.896934413433,249548739,"2017/05/08","Pastagem",NA,"PARAÍSO DAS ÁGUAS","Cerrado","MS","LAPIG e Embrapa",0.30846684376,0.42464975175,2017,"Brachiaria decumbens",NA,NA,NA,"Campo_maio2017\Foto_2029.jpg","Com invasoras; Altura Baixa; Homogeneidade Média; Invasoras Média; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"2110",-53.159340500949,-18.660833259001,247108810,"2017/05/08","Pastagem","Era sementeira; entra gado hà 2 anos.","COSTA RICA","Cerrado","MS","LAPIG e Embrapa",0.39597939336,0,2017,"Panicum massai",NA,NA,NA,"Campo_maio2017\Foto_2077.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"2158",-53.2254229753581,-18.5349389114563,245813258,"2017/05/08","Pastagem",NA,"COSTA RICA","Cerrado","MS","LAPIG e Embrapa",0.4890784623,0.54656400038,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2125.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Presença de animal"
"2237",-53.3991849864318,-18.641056340459,246914367,"2017/05/09","Pastagem",NA,"COSTA RICA","Cerrado","MS","LAPIG e Embrapa",0.49842185443,0.14793757151,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2204.jpg","Solo exposto; Altura Baixa; Homogeneidade Baixa; Alta quantidade de solo exposto; Ausência de animal"
"2251",-53.4418975996533,-18.647303976854,246979123,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.46277443919,0.29364917061,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"2273",-53.4824091450625,-18.70585325507,247583680,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.50019858102,0.22137470689,2017,"Panicum massai",NA,NA,NA,"Campo_maio2017\Foto_2240.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Baixa; Média quantidade de solo exposto; Ausência de animal"
"2285",-53.514175907542,-18.730367790258,247842768,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.5305664709,0.11414907914,2017,"Panicum mombaca",NA,NA,NA,"Campo_maio2017\Foto_2252.jpg","Com invasoras; Altura Média; Homogeneidade Baixa; Invasoras Média; Média quantidade de solo exposto; Ausência de animal"
"2315",-53.6010883419662,-18.723049130481,247756359,"2017/05/09","Pastagem","Varios piquetes com outros capins","FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.46918422417,0.41772818611,2017,"Panicum mombaca",NA,NA,NA,"Campo_maio2017\Foto_2282.jpg","Boas condições; Altura Média; Homogeneidade Baixa; Invasoras Baixa; Média quantidade de solo exposto; Presença de animal"
"2369",-53.7701541452747,-18.595656849322,246439166,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.39962678989,0.2116110972,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2336.jpg","Com invasoras; Altura Baixa; Homogeneidade Baixa; Invasoras Alta; Média quantidade de solo exposto; Ausência de animal"
"2391",-53.839113771791,-18.5876303623245,246352765,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.46259581691,0.09450046635,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2358.jpg","Solo exposto; Altura Baixa; Homogeneidade Média; Invasoras Média; Alta quantidade de solo exposto; Ausência de animal"
"2409",-53.9009094709862,-18.604820049368,246547063,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.65017101896,0.38060866453,2017,"Andropogon",NA,NA,NA,NA,"Boas condições; Invasoras Baixa"
"2410",-53.9052521182915,-18.605534064956,246547061,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.29345882221,0.36467694075,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"2416",-53.922503730874,-18.611900703949,246611829,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.44099135454,0.20497169438,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras; Invasoras Alta"
"2419",-53.9361265559822,-18.616065794879,246655007,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.49711396275,0.2363335333,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"2420",-53.9397553434565,-18.616898813065,246655005,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.3333143501,0.26637505333,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"2422",-53.946537011851,-18.619338366324,246676594,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.36399615548,0.32501410299,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Boas condições"
"2430",-53.9694995030815,-18.623919966347,246741359,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.52041408177,0.11453863406,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2397.jpg","Solo exposto; Altura Baixa; Homogeneidade Média; Invasoras Alta; Alta quantidade de solo exposto; Presença de animal"
"2481",-54.1006712470278,-18.688062366669,247389056,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.42965141036,0.3714815296,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2448.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"2500",-54.161170867705,-18.697047062818,247496987,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.42830927044,0.36468099581,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2467.jpg","Com invasoras; Altura Média; Homogeneidade Média; Invasoras Alta; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"2502",-54.1664653281182,-18.697225566715,247496985,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.4520054707,0.32695699166,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2469.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Média; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"2523",-54.251355159688,-18.677530636746,247281024,"2017/05/09","Pastagem",NA,"FIGUEIRÃO","Cerrado","MS","LAPIG e Embrapa",0.47384099119,0.1813648017,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2490.jpg","Boas condições; Altura Média; Homogeneidade Média; Invasoras Baixa; Média quantidade de solo exposto; Ausência de animal"
"2562",-54.3928183828645,-18.630584111835,246805932,"2017/05/09","Pastagem",NA,"COXIM","Cerrado","MS","LAPIG e Embrapa",0.40101895459,0.41973286345,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2529.jpg","Com invasoras"
"2563",-54.3899629435405,-18.630941119629,246805934,"2017/05/09","Pastagem",NA,"COXIM","Cerrado","MS","LAPIG e Embrapa",0.51535932801,0.34800121787,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2530.jpg","Com invasoras; Altura Média; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"2574",-54.4199603932748,-18.6589141678214,247086615,"2017/05/09","Pastagem",NA,"COXIM","Cerrado","MS","LAPIG e Embrapa",0.77299157698,0,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Com invasoras"
"2598",-54.4861970349279,-18.6111357578058,246611560,"2017/05/09","Pastagem",NA,"COXIM","Cerrado","MS","LAPIG e Embrapa",0.68727068942,0.41216245667,2017,"Brachiaria humidicola",NA,NA,NA,"Campo_maio2017\Foto_2565.jpg","Com invasoras; Altura Baixa; Homogeneidade Baixa; Invasoras Alta; Baixa quantidade de cupinzeiros; Média quantidade de solo exposto; Ausência de animal"
"2623",-54.6003445464494,-18.5961315523124,246438769,"2017/05/09","Pastagem",NA,"COXIM","Cerrado","MS","LAPIG e Embrapa",0.5433450727,0.35801817279,2017,"Panicum mombaca",NA,NA,NA,"Campo_maio2017\Foto_2590.jpg","Boas condições; Altura Média; Homogeneidade Baixa; Invasoras Baixa; Baixa quantidade de cupinzeiros; Média quantidade de solo exposto; Presença de animal"
"2624",-54.5981720609155,-18.594407322043,246438770,"2017/05/09","Pastagem",NA,"COXIM","Cerrado","MS","LAPIG e Embrapa",0.43413931466,0.33028581742,2017,"Panicum mombaca",NA,NA,NA,"Campo_maio2017\Foto_2591.jpg","Boas condições; Altura Alta; Homogeneidade Baixa; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"2675",-54.7195489036912,-18.4720156884913,245164784,"2017/05/11","Pastagem",NA,"COXIM","Cerrado","MS","LAPIG e Embrapa",0.5136847792,0.48178394136,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2642.jpg","Com invasoras; Altura Baixa; Homogeneidade Baixa; Invasoras Média; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"2727",-54.6611396059255,-18.16890955936,242033972,"2017/05/11","Pastagem",NA,"PEDRO GOMES","Cerrado","MS","LAPIG e Embrapa",0.74374810026,0.29507956753,2017,"Brachiaria humidicola",NA,NA,NA,"Campo_maio2017\Foto_2694.jpg","Boas condições; Altura Baixa; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"2769",-54.6900468551253,-17.8982259700475,239248590,"2017/05/11","Pastagem",NA,"SONORA","Cerrado","MS","LAPIG e Embrapa",0.34160353648,0.43576130097,2017,"Andropogon",NA,NA,NA,"Campo_maio2017\Foto_2736.jpg","Boas condições; Homogeneidade Baixa; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"2770",-54.6906416544915,-17.8888858989437,239140630,"2017/05/11","Pastagem",NA,"PEDRO GOMES","Cerrado","MS","LAPIG e Embrapa",0.54544471903,0.53950721925,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"2771",-54.6840988614628,-17.88382917255,239097449,"2017/05/11","Pastagem",NA,"PEDRO GOMES","Cerrado","MS","LAPIG e Embrapa",0.40567688024,0.43078078546,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"2818",-54.7393557225874,-17.5589493744762,235729071,"2017/05/11","Pastagem",NA,"SONORA","Cerrado","MS","LAPIG e Embrapa",0.34585321542,0,2017,"Brachiaria humidicola",NA,NA,NA,"Campo_maio2017\Foto_2785.jpg","Boas condições; Altura Média; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Presença de animal"
"2826",-54.7585264430597,-17.1786274283692,231820909,"2017/05/11","Pastagem",NA,"ITIQUIRA","Cerrado","MT","LAPIG e Embrapa",0.33290554389,0.44847411769,2017,"Panicum massai",NA,NA,NA,"Campo_maio2017\Foto_2793.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Baixa; Ausência de animal"
"2907",-54.7020484425721,-16.8470219053282,228387808,"2017/05/11","Pastagem","Presença de burro","RONDONÓPOLIS","Cerrado","MT","LAPIG e Embrapa",0.89398340608,0.33447751954,2017,"Brachiaria humidicola",NA,NA,NA,"Campo_maio2017\Foto_2874.jpg","Com invasoras; Altura Média; Homogeneidade Média; Invasoras Média; Média quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"3007",-54.5521723620285,-16.2631781088025,222363712,"2017/05/11","Pastagem",NA,"RONDONÓPOLIS","Cerrado","MT","LAPIG e Embrapa",0.49865815515,0.50671089522,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_2974.jpg","Boas condições; Altura Média; Homogeneidade Alta; Invasoras Baixa; Presença de animal"
"3056",-54.4775845215008,-16.0595407623812,220247732,"2017/05/11","Pastagem","Recria e engorda / massai p/ crescer / 400 ha / 300 cabeças / aantes brachiarão (melhor p/ engorda; mas não se adapta a solo arenoso) / pasto a mais de 20 anos / area da fazenda é 16.800 ha","POXORÉO","Cerrado","MT","LAPIG e Embrapa",0.67888115018,0.29241642507,2017,"Panicum massai","Reformado em 2015; antes era reformado todo ano com brachiarão",NA,NA,"Campo_maio2017\Foto_3023.jpg","Boas condições; Altura Média; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"3091",-54.4292352327037,-15.8952766888035,218563579,"2017/05/11","Pastagem",NA,"POXORÉO","Cerrado","MT","LAPIG e Embrapa",0.70879839115,0.51063079343,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3058.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"3194",-54.268704039447,-15.556459011237,215065752,"2017/05/12","Pastagem","Gado leiteiro","PRIMAVERA DO LESTE","Cerrado","MT","LAPIG e Embrapa",0.5034168043,0.3251357541,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3161.jpg","Com invasoras; Altura Baixa; Homogeneidade Alta; Invasoras Alta; Média quantidade de cupinzeiros; Média quantidade de solo exposto; Presença de animal"
"3236",-54.1377137034315,-15.62582016588,215778350,"2017/05/12","Pastagem","Capim apenas p/ cobertura","POXORÉO","Cerrado","MT","LAPIG e Embrapa",0.33065460602,0.42451968169,2017,"Brachiaria ruziziensis",NA,NA,NA,"Campo_maio2017\Foto_3203.jpg","Com invasoras; Altura Alta; Homogeneidade Baixa; Invasoras Alta; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"3266",-53.9491994550967,-15.6424168744095,215951176,"2017/05/12","Pastagem",NA,"POXORÉO","Cerrado","MT","LAPIG e Embrapa",0.55403459998,0.44605087707,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3233.jpg","Com invasoras; Altura Alta; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"3323",-53.7733559340878,-15.721474313964,216771756,"2017/05/12","Pastagem",NA,"GENERAL CARNEIRO","Cerrado","MT","LAPIG e Embrapa",0.41948044649,0.18130531208,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3290.jpg","Com invasoras; Altura Média; Homogeneidade Média; Invasoras Média; Baixa quantidade de cupinzeiros; Média quantidade de solo exposto; Ausência de animal"
"3363",-53.5727658282548,-15.6418220103045,215951356,"2017/05/12","Pastagem",NA,"GENERAL CARNEIRO","Cerrado","MT","LAPIG e Embrapa",0.5110979137,0.34714093511,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3330.jpg","Boas condições; Altura Baixa; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Presença de animal"
"3401",-53.3876423379368,-15.5747213392605,215260501,"2017/05/12","Pastagem",NA,"GENERAL CARNEIRO","Cerrado","MT","LAPIG e Embrapa",0.44232156832,0.18495263162,2017,"Brachiaria marandu",NA,NA,NA,"Campo_maio2017\Foto_3368.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"3441",-53.206028579601,-15.544561729137,214936708,"2017/05/12","Pastagem",NA,"GENERAL CARNEIRO","Cerrado","MT","LAPIG e Embrapa",0.40080423187,0.41923327219,2017,"Brachiaria marandu",NA,NA,NA,"Campo_maio2017\Foto_3408.jpg","Com invasoras; Altura Alta; Homogeneidade Média; Invasoras Média; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"3476",-53.1835781690741,-15.3975601779193,213425279,"2017/05/12","Pastagem",NA,"BARRA DO GARÇAS","Cerrado","MT","LAPIG e Embrapa",0.90023434249,0,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Boas condições"
"3536",-53.0360742698843,-15.2211341152485,211611621,"2017/05/12","Pastagem",NA,"NOVO SÃO JOAQUIM","Cerrado","MT","LAPIG e Embrapa",0.31741294998,0.29794591068,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3503.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"3586",-53.0246528853818,-15.0463640287669,209797899,"2017/05/12","Pastagem","Praga na região matou capim","NOVO SÃO JOAQUIM","Cerrado","MT","LAPIG e Embrapa",0.39122963468,0.22208169296,2017,"Brachiaria marandu","Reformado em 2007",NA,NA,"Campo_maio2017\Foto_3553.jpg","Com invasoras; Altura Baixa; Homogeneidade Média; Invasoras Alta; Média quantidade de cupinzeiros; Baixa quantidade de solo exposto; Presença de animal"
"3601",-53.024474308248,-14.9687927619075,208998995,"2017/05/12","Pastagem",NA,"NOVO SÃO JOAQUIM","Cerrado","MT","LAPIG e Embrapa",0.85642999503,0.50596121405,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3568.jpg","Boas condições"
"3602",-53.0215006562236,-14.9691435806897,208998996,"2017/05/12","Pastagem",NA,"NOVO SÃO JOAQUIM","Cerrado","MT","LAPIG e Embrapa",0.45404550699,0.55305244152,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3569.jpg","Boas condições"
"3614",-53.008353580344,-14.9000214745919,208286466,"2017/05/13","Pastagem",NA,"NOVO SÃO JOAQUIM","Cerrado","MT","LAPIG e Embrapa",0.35560388043,0.2942139558,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3581.jpg","Boas condições; Altura Baixa; Homogeneidade Média; Invasoras Baixa; Média quantidade de cupinzeiros; Baixa quantidade de solo exposto; Presença de animal"
"3674",-52.9313710502597,-14.73375202372,206580735,"2017/05/13","Pastagem",NA,"CAMPINÁPOLIS","Cerrado","MT","LAPIG e Embrapa",0.80824259052,0.47126078423,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3641.jpg","Boas condições; Altura Média; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Presença de animal"
"3675",-52.9311799383122,-14.7317262305831,206559143,"2017/05/13","Pastagem",NA,"CAMPINÁPOLIS","Cerrado","MT","LAPIG e Embrapa",0.60031061094,0.28709738199,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_maio2017\Foto_3642.jpg","Boas condições"
"3727",-52.8144958837135,-14.6338631856027,205544375,"2017/05/13","Pastagem","Brizantha não aguentou seca em 2016 / cria","CAMPINÁPOLIS","Cerrado","MT","LAPIG e Embrapa",0.68992477319,0.37589306438,2017,"Brachiaria brizantha","Reforma anual",NA,NA,"Campo_maio2017\Foto_3694.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Presença de animal"
